Rk,Player,Pos,"Squad
▲",Age,Born,90s,"SCA
▼",SCA90,PassLive_SCA,PassDead_SCA,TO_SCA,Sh_SCA,Fld_SCA,Def_SCA,GCA,GCA90,PassLive_GCA,PassDead_GCA,TO_GCA,Sh_GCA,Fld_GCA,Def_GCA
212,Lily Woodham,DF,Reading,19,2000,10,16,1.61,13,2,0,0,0,1,0,0,0,0,0,0,0,0
213,Fara Williams,"MF,FW",Reading,36,1984,12.1,34,2.81,20,9,3,1,1,0,3,0.25,2,1,0,0,0,0
214,Rachel Rowe,MF,Reading,27,1992,13.7,36,2.63,25,8,2,0,1,0,1,0.07,1,0,0,0,0,0
215,Beth Roberts,DF,Reading,17,2003,3.6,5,1.4,4,1,0,0,0,0,1,0.28,1,0,0,0,0,0
216,Grace Moloney,GK,Reading,27,1993,22,2,0.09,1,1,0,0,0,0,0,0,0,0,0,0,0,0
217,Emma Mitchell,DF,Reading,27,1992,13.4,43,3.21,28,10,2,1,0,2,6,0.45,2,3,1,0,0,0
218,Kristine Leine,DF,Reading,24,1996,13.1,13,1,9,4,0,0,0,0,2,0.15,1,1,0,0,0,0
219,Angharad James,MF,Reading,26,1994,22,45,2.05,37,1,0,3,3,1,4,0.18,3,0,0,1,0,0
220,Emma Harries,FW,Reading,18,2002,7.5,9,1.2,6,0,1,0,1,1,1,0.13,0,0,0,0,1,0
221,Natasha Harding,"FW,DF",Reading,31,1989,21.3,31,1.46,22,5,1,2,1,0,4,0.19,3,0,0,0,1,0
222,Jeon Ga-eul,"MF,FW",Reading,31,1988,1,1,1.03,1,0,0,0,0,0,0,0,0,0,0,0,0,0
223,Jess Fishlock,MF,Reading,33,1987,17.8,58,3.26,45,3,2,1,4,3,5,0.28,4,0,0,1,0,0
224,Amalie Eikeland,"MF,FW",Reading,24,1995,17.5,26,1.49,17,0,1,3,5,0,2,0.11,2,0,0,0,0,0
225,Deanna Cooper,DF,Reading,27,1993,19.3,10,0.52,10,0,0,0,0,0,1,0.05,1,0,0,0,0,0
226,Brooke Chaplen,"MF,FW",Reading,31,1989,5.3,10,1.9,9,1,0,0,0,0,1,0.19,0,1,0,0,0,0
227,Danielle Carter,FW,Reading,27,1993,14.5,51,3.53,38,0,5,5,3,0,3,0.21,1,0,0,0,2,0
228,Lauren Bruton,"FW,MF",Reading,27,1992,8,23,2.88,15,0,0,4,3,1,2,0.25,0,0,0,2,0,0
229,Molly Bartrip,DF,Reading,24,1996,20.2,20,0.99,17,3,0,0,0,0,2,0.1,2,0,0,0,0,0
230,Shelina Zadorsky,DF,Tottenham,27,1992,20,8,0.4,6,1,0,0,1,0,1,0.05,1,0,0,0,0,0
231,Siri Worm,DF,Tottenham,28,1992,11.4,22,1.93,6,15,1,0,0,0,3,0.26,0,3,0,0,0,0
232,Rachel Williams,"FW,MF",Tottenham,32,1988,6,13,2.15,7,0,1,2,1,2,0,0,0,0,0,0,0,0
233,Elish Sulola,MF,Tottenham,19,2001,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
234,Rebecca Spencer,GK,Tottenham,29,1991,16,4,0.25,2,1,0,0,1,0,0,0,0,0,0,0,0,0
235,Cho So-hyun,MF,Tottenham,32,1988,4.3,5,1.17,5,0,0,0,0,0,0,0,0,0,0,0,0,0
236,Lucy Quinn,"FW,MF",Tottenham,26,1993,6.5,9,1.38,4,1,1,0,0,3,0,0,0,0,0,0,0,0
237,Ria Percival,"MF,DF",Tottenham,30,1989,16,28,1.75,15,8,0,2,2,1,2,0.12,1,0,0,0,0,1
238,Chloe Peplow,MF,Tottenham,21,1998,1.7,3,1.73,3,0,0,0,0,0,0,0,0,0,0,0,0,0
239,Ashleigh Neville,DF,Tottenham,27,1993,11.2,21,1.87,12,3,4,0,0,2,3,0.27,2,0,0,0,0,1
240,Jessica Naz,FW,Tottenham,19,2000,4.6,13,2.8,6,2,2,2,1,0,0,0,0,0,0,0,0,0
241,Esther Morgan,DF,Tottenham,17,2002,7.2,1,0.14,0,1,0,0,0,0,0,0,0,0,0,0,0,0
242,Alex Morgan,FW,Tottenham,31,1989,2.7,4,1.5,1,0,0,0,3,0,2,0.75,0,0,0,0,2,0
243,Aurora Mikalsen,GK,Tottenham,24,1996,5,1,0.2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
244,Abbie McManus,DF,Tottenham,27,1993,10,6,0.6,5,1,0,0,0,0,1,0.1,1,0,0,0,0,0
245,Lucía Marte,"FW,MF",Tottenham,22,1997,2.7,7,2.57,3,0,1,1,2,0,0,0,0,0,0,0,0,0
246,Alanna Kennedy,MF,Tottenham,25,1995,17.4,23,1.32,17,0,1,3,1,1,2,0.11,2,0,0,0,0,0
247,Kerys Harrop,DF,Tottenham,29,1990,12.1,9,0.74,7,2,0,0,0,0,2,0.16,2,0,0,0,0,0
248,Josephine Green,MF,Tottenham,27,1993,11.1,9,0.81,5,0,0,2,2,0,1,0.09,0,0,0,0,1,0
249,Kit Graham,"MF,FW",Tottenham,24,1995,12.3,41,3.35,28,3,5,1,2,2,2,0.16,1,0,1,0,0,0
250,Hannah Godfrey,DF,Tottenham,23,1997,5,2,0.4,2,0,0,0,0,0,0,0,0,0,0,0,0,0
251,Anna Filbey,"DF,MF",Tottenham,20,1999,2.6,1,0.38,0,1,0,0,0,0,0,0,0,0,0,0,0,0
252,Rianna Dean,FW,Tottenham,21,1998,9.7,13,1.34,11,0,0,0,2,0,2,0.21,1,0,0,0,1,0
253,Gemma Davison,"FW,MF",Tottenham,33,1987,9.6,13,1.36,8,3,0,0,2,0,1,0.1,1,0,0,0,0,0
254,Rosella Ayane,"FW,MF",Tottenham,24,1996,11.2,18,1.61,10,0,0,0,6,2,2,0.18,1,0,0,0,1,0
255,Angela Addison,FW,Tottenham,20,1999,14.1,19,1.35,8,0,2,2,5,2,5,0.35,1,0,1,1,2,0
256,Laura Vetterlein,"DF,MF",West Ham,28,1992,14.7,12,0.81,9,2,0,0,1,0,2,0.14,2,0,0,0,0,0
257,Martha Thomas,FW,West Ham,24,1996,13.7,40,2.91,28,0,5,3,4,0,3,0.22,2,0,0,1,0,0
258,Kateřina Svitková,"DF,MF",West Ham,24,1996,11.5,21,1.83,10,6,1,0,1,3,1,0.09,0,0,0,0,0,1
259,Cho So-hyun,"MF,DF",West Ham,32,1988,7.8,6,0.77,6,0,0,0,0,0,1,0.13,1,0,0,0,0,0
260,Mayumi Pacheco,DF,West Ham,21,1998,11.9,17,1.43,13,2,0,1,1,0,1,0.08,1,0,0,0,0,0
261,Nor Mustafa,"FW,MF",West Ham,18,2001,0.8,1,1.15,0,0,0,0,1,0,0,0,0,0,0,0,0,0
262,Kate Longhurst,"MF,FW",West Ham,31,1989,15.6,15,0.96,11,3,0,0,1,0,1,0.06,1,0,0,0,0,0
263,Adriana Leon,"FW,MF",West Ham,27,1992,11.1,29,2.6,11,4,6,4,3,1,1,0.09,1,0,0,0,0,0
264,Alisha Lehmann,FW,West Ham,21,1999,4.4,7,1.58,7,0,0,0,0,0,1,0.23,1,0,0,0,0,0
265,Cecilie Kvamme,DF,West Ham,24,1995,16.6,18,1.09,13,3,0,0,1,1,3,0.18,2,0,0,0,0,1
266,Wiktoria Kiszkis,FW,West Ham,17,2003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
267,Leanne Kiernan,FW,West Ham,21,1999,2.4,4,1.68,3,0,1,0,0,0,1,0.42,1,0,0,0,0,0
268,Lois Joel,"DF,MF",West Ham,21,1999,3.1,2,0.65,1,0,1,0,0,0,0,0,0,0,0,0,0,0
269,Ruby Grant,"MF,FW",West Ham,18,2002,2.3,4,1.76,4,0,0,0,0,0,0,0,0,0,0,0,0,0
270,Gilly Flaherty,DF,West Ham,28,1991,20.4,26,1.28,22,3,0,0,1,0,1,0.05,1,0,0,0,0,0
271,Grace Fisk,DF,West Ham,22,1998,22,15,0.68,14,0,0,1,0,0,1,0.05,1,0,0,0,0,0
272,Emily van Egmond,"MF,FW",West Ham,27,1993,19.9,34,1.71,26,1,0,5,1,1,4,0.2,3,0,0,1,0,0
273,Anouk Denton,"FW,DF",West Ham,17,2003,1.1,1,0.89,1,0,0,0,0,0,0,0,0,0,0,0,0,0
274,Rachel Daly,"FW,DF",West Ham,28,1991,8.5,29,3.41,12,11,0,0,4,2,1,0.12,1,0,0,0,0,0
275,Kenza Dali,MF,West Ham,29,1991,15.1,65,4.31,42,12,4,5,1,1,5,0.33,4,0,1,0,0,0
276,Hawa Cissoko,DF,West Ham,23,1997,6.4,7,1.09,5,0,0,1,0,1,0,0,0,0,0,0,0,0
277,Dagný Brynjarsdóttir,MF,West Ham,28,1991,8.9,15,1.68,13,0,0,0,2,0,1,0.11,1,0,0,0,0,0
278,Courtney Brosnan,GK,West Ham,24,1995,6,3,0.5,1,2,0,0,0,0,0,0,0,0,0,0,0,0
279,Maisey Barker,MF,West Ham,18,2002,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
280,Mackenzie Arnold,GK,West Ham,26,1994,16,1,0.06,1,0,0,0,0,0,0,0,0,0,0,0,0,0
