Rk,Player,Pos,"Squad
▲",Age,Born,90s,"SCA
▼",SCA90,PassLive_SCA,PassDead_SCA,TO_SCA,Sh_SCA,Fld_SCA,Def_SCA,GCA,GCA90,PassLive_GCA,PassDead_GCA,TO_GCA,Sh_GCA,Fld_GCA,Def_GCA
213,Alisha Lehmann,"FW,MF",West Ham,19,1999,19.1,36,1.88,23,4,4,2,3,0,2,0.1,2,0,0,0,0,0
214,Rosie Kmita,"FW,MF",West Ham,24,1994,2.5,10,4.04,7,1,0,1,1,0,1,0.4,1,0,0,0,0,0
215,Leanne Kiernan,"FW,MF",West Ham,19,1999,10.2,18,1.77,9,0,3,2,3,1,3,0.3,1,0,0,2,0,0
216,Brooke Hendrix,DF,West Ham,25,1993,13.4,4,0.3,4,0,0,0,0,0,0,0,0,0,0,0,0,0
217,Esmee de Graaf,"FW,DF",West Ham,20,1997,7.2,18,2.52,10,5,0,0,3,0,0,0,0,0,0,0,0,0
218,Gilly Flaherty,DF,West Ham,26,1991,19,6,0.32,3,1,0,2,0,0,1,0.05,1,0,0,0,0,0
219,Megan Walsh,GK,Yeovil Town,23,1994,20,3,0.15,1,2,0,0,0,0,0,0,0,0,0,0,0,0
220,Charlie Taylor,FW,Yeovil Town,,,0.1,1,12.86,1,0,0,0,0,0,0,0,0,0,0,0,0,0
221,Emily Syme,"MF,FW",Yeovil Town,18,2000,8.6,10,1.16,6,0,1,2,1,0,0,0,0,0,0,0,0,0
222,Hannah Short,DF,Yeovil Town,25,1993,17.2,18,1.05,2,14,0,1,1,0,1,0.06,0,1,0,0,0,0
223,Liberty Piggott,FW,Yeovil Town,20,1997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
224,Rachel McLauchlan,"MF,DF",Yeovil Town,21,1997,7,8,1.14,4,1,2,0,0,1,1,0.14,1,0,0,0,0,0
225,Ellie Mason,"DF,MF",Yeovil Town,22,1996,18.7,10,0.54,4,0,1,2,2,1,2,0.11,0,0,0,1,1,0
226,Bonnie Horwood,MF,Yeovil Town,31,1987,16.4,14,0.86,8,2,0,1,1,2,1,0.06,1,0,0,0,0,0
227,Ann-Marie Heatherson,"MF,FW",Yeovil Town,34,1984,18.5,27,1.46,13,0,4,0,6,4,2,0.11,1,0,0,0,0,1
228,Amy Goddard,DF,Yeovil Town,,,9.8,6,0.61,2,2,0,0,0,2,1,0.1,0,0,0,0,0,1
229,Amber Gaylor,"MF,FW",Yeovil Town,23,1995,9,15,1.66,5,1,5,1,3,0,1,0.11,0,0,0,0,1,0
230,Monique Fischer,MF,Yeovil Town,26,1991,1.7,2,1.15,0,0,0,0,2,0,0,0,0,0,0,0,0,0
231,Olivia Fergusson,FW,Yeovil Town,23,1995,18.4,20,1.09,12,0,1,2,4,1,1,0.05,0,0,0,1,0,0
232,Georgia Evans,MF,Yeovil Town,22,1995,15.6,15,0.96,10,0,1,0,4,0,2,0.13,1,0,0,0,1,0
233,Emily Donovan,"MF,FW",Yeovil Town,,,9.1,12,1.31,7,1,1,0,3,0,0,0,0,0,0,0,0,0
234,Nicola Cousins,DF,Yeovil Town,29,1988,14.6,14,0.96,5,5,1,1,2,0,1,0.07,0,0,0,1,0,0
235,Charlotte Buxton,DF,Yeovil Town,,,6,3,0.5,1,1,0,0,1,0,0,0,0,0,0,0,0,0
236,Leah Burridge,MF,Yeovil Town,,,0.3,1,3.21,0,1,0,0,0,0,0,0,0,0,0,0,0,0
237,Erin Bloomfield,"FW,MF",Yeovil Town,,,5,11,2.22,7,0,1,1,2,0,2,0.4,2,0,0,0,0,0
238,Megan Alexander,DF,Yeovil Town,24,1993,20,20,1,12,8,0,0,0,0,1,0.05,1,0,0,0,0,0
239,Shannon Albuery,"FW,MF",Yeovil Town,,,3.6,7,1.96,3,1,1,1,1,0,1,0.28,0,1,0,0,0,0
